1.	3.2528356430447913
1.05	2.7228292545592634
1.1	2.2685234566055152
1.15	1.8800715517233064
1.2	1.5488571817189394
1.25	1.267343493304167
1.3	1.0289406223905617
1.35	0.8278892827933284
1.4	0.6591585120955519
1.45	0.5183558622659352
1.5	0.40164852918033833
1.55	0.3056940968740213
1.6	0.22757973214243524
1.65	0.16476880564791918
1.7000000000000002	0.11505403929536152
1.75	0.07651638835026628
1.8	0.047488962381057986
1.85	0.026525373191378702
1.9	0.012371971855176953
1.9500000000000002	0.00394350199829814
2.	0.0003017536587660924
2.05	0.0006368523485492568
2.1	0.004250862163182006
2.1500000000000004	0.010543420672992694
2.2	0.018999157523760458
2.25	0.029176678740859656
2.3	0.04069892516676641
2.35	0.053244736704726424
2.4000000000000004	0.06654147447625886
2.45	0.08035857096551675
2.5	0.09450189401708234
2.55	0.10880882443743871
2.6	0.12314395915448556
2.6500000000000004	0.13739536261665106
2.7	0.1514712985416069
2.75	0.16529738241104025
2.8	0.17881410239023632
2.85	0.19197466275060882
2.9000000000000004	0.2047431094964111
2.95	0.21709270283745347
3.	0.22900450549020201
3.0500000000000003	0.2404661596026773
3.1	0.2514708284478971
3.15	0.2620162819722912
3.2	0.2721041078688967
3.25	0.2817390321135893
3.3000000000000003	0.29092833489426195
3.35	0.2996813496112499
3.4000000000000004	0.30800903416193876
3.45	0.31592360506926737
3.5	0.3234382261955799
3.5500000000000003	0.33056674482001136
3.6	0.33732346876693353
3.6500000000000004	0.3437229790704353
3.7	0.34977997335897076
3.75	0.35550913575715754
3.8000000000000003	0.3609250296387551
3.85	0.36604201003535414
3.9000000000000004	0.37087415291738624
3.95	0.37543519892485233
4.	0.3797385094409515
4.050000000000001	0.3837970331780839
4.1	0.38762328168733357
4.15	0.391229312413786
4.2	0.3946267181046106
4.25	0.39782662153806253
4.300000000000001	0.4008396746822726
4.35	0.40367606151546315
4.4	0.4063455038462644
4.45	0.4088572695660524
4.5	0.41122018284642353
4.550000000000001	0.413442635865538
4.6	0.4155326017084463
4.65	0.41749764813981244
4.7	0.41934495199366945
4.75	0.42108131396489656
4.800000000000001	0.422713173621758
4.85	0.4242466244887864
4.9	0.42568742907512586
4.95	0.42704103374569186
5.	0.4283125833516332
5.05	0.42950693555297625
5.1000000000000005	0.43062867478037237
5.15	0.43168212579483994
5.2	0.4326713668145866
5.25	0.43360024218663107
5.3	0.4344723745882404
5.3500000000000005	0.43529117674932777
5.4	0.4360598626920788
5.45	0.4367814584883335
5.5	0.43745881253875457
5.55	0.4380946053806825
5.6000000000000005	0.438691359033883
5.65	0.43925144589523907
5.7	0.4397770971948667
5.75	0.44027041102723224
5.800000000000001	0.44073335997163987
5.8500000000000005	0.441167798317017
5.9	0.44157546890626365
5.95	0.44195800961560455
6.	0.44231695948440675
6.050000000000001	0.4426537645108303
6.1000000000000005	0.4429697831284874
6.15	0.44326629137901163
6.2	0.44354448779510436
6.25	0.44380549800823715
6.300000000000001	0.44405037909476724
6.3500000000000005	0.44428012367376796
6.4	0.44449566376940375
6.45	0.4446978744501953
6.5	0.4448875772570228
6.550000000000001	0.4450655434312254
6.6000000000000005	0.4452324969536553
6.65	0.4453891174050638
6.7	0.4455360426577091
6.75	0.44567387140760967
6.800000000000001	0.4458031655564097
6.8500000000000005	0.4459244524513723
6.9	0.4460382269915937
6.95	0.4461449536081064
7.	0.44624506812514914
7.050000000000001	0.44633897950948476
7.1000000000000005	0.4464270715142923
7.15	0.44650970422379227
7.2	0.44658721550443836
7.25	0.4466599223681808
7.300000000000001	0.44672812225300085
7.3500000000000005	0.44679209422562544
7.4	0.4468521001110537
7.45	0.4469083855532605
7.5	0.4469611810111969
7.550000000000001	0.44701070269396564
7.6000000000000005	0.44705715343882907
7.65	0.44710072353549196
7.7	0.44714159149990146
7.75	0.4471799248006163
7.800000000000001	0.4472158805406176
7.8500000000000005	0.4472496060972638
7.9	0.4472812397229318
7.95	0.44731091110873744
8.	0.4473387419135807
8.05	0.4473648462606338
8.100000000000001	0.44738933120325697
8.15	0.4474122971622114
8.2	0.4474338383359247
8.25	0.44745404308545916
8.3	0.44747299429573295
8.350000000000001	0.4474907697144505
8.4	0.44750744227010925
8.45	0.44752308037037064
8.5	0.4475377481819985
8.55	0.4475515058935006
8.600000000000001	0.4475644099615383
8.65	0.44757651334210047
8.7	0.4475878657073842
8.75	0.44759851364925984
8.8	0.44760850087014914
8.850000000000001	0.4476178683620924
8.9	0.44762665457473344
8.95	0.44763489557290637
9.	0.44764262518446624
9.05	0.44764987513896637
9.1	0.44765667519774727
9.15	0.44766305327596845
9.200000000000001	0.44766903555708165
9.25	0.44767464660021156
9.3	0.44767990944088343
9.35	0.44768484568550987
9.4	0.44768947560002137
9.450000000000001	0.44769381819300413
9.5	0.44769789129368515
9.55	0.44770171162508254
9.6	0.4477052948726222
9.65	0.4477086557484989
9.700000000000001	0.4477118080520493
9.75	0.4477147647263791
9.8	0.4477175379114808
9.85	0.44772013899405627
9.9	0.44772257865425097
9.950000000000001	0.4477248669094878
10.	0.4477270131555852
