0.9448630669606258	-103.2399339
1.5117809071370014	-108.6606759
1.8897261339212517	-109.2281891
2.078698747313377	-109.2772517
2.116493269991802	-109.2783401
2.267671360705502	-109.2649464
2.6456165874897524	-109.1748814
2.8345892008818776	-109.1253314
3.0235630044389685  -109.0810767
3.2125356922164037  -109.0444292
3.401507041058253	-109.0161176
3.590481067771275   -108.9957425
3.7794522678425033	-108.9820297
3.8172482931041976  -108.9799379
3.907955183237367   -108.9756417
3.968426443326146   -108.9732744
4.157399131103582   -108.9678527
4.535342721411004	-108.962419
4.913287948195254	-108.9601372
5.291235257768195   -108.9590148
5.669178401763755	-108.9583869
6.425071384432807   -108.9577205
6.6140414687243805	-108.9576119
7.18096213554255    -108.9573707
7.558907511097421   -108.9572702
8.503770949984599   -108.9571562
9.448634388871776   -108.9571351
11.338361266646132  -108.9571258
15.117815022194842  -108.9571225
18.89726877774355   -108.957122
